movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year_sc
3388,Harry and the Hendersons (1987),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683673469387756
3394,Blind Date (1987),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.683673469387756
3396,"Muppet Movie, The (1979)",0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6020408163265323
3397,"Great Muppet Caper, The (1981)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6224489795918373
3398,"Muppets Take Manhattan, The (1984)",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6530612244897966
3404,Titanic (1953),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3367346938775526
3408,Erin Brockovich (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3409,Final Destination (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
3418,Thelma & Louise (1991),0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7244897959183696
3421,Animal House (1978),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591836734693878
3424,Do the Right Thing (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.704081632653061
3429,Creature Comforts (1989),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704081632653061
3435,Double Indemnity (1944),0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.24489795918367463
3438,Teenage Mutant Ninja Turtles (1990),0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7142857142857153
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7244897959183696
3440,Teenage Mutant Ninja Turtles III (1993),0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7448979591836746
3441,Red Dawn (1984),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6530612244897966
3444,Bloodsport (1988),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6938775510204103
3448,"Good Morning, Vietnam (1987)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.683673469387756
3450,Grumpy Old Men (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7448979591836746
3451,Guess Who's Coming to Dinner (1967),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47959183673469497
3452,Romeo Must Die (2000),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8163265306122476
3461,Lord of the Flies (1963),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4387755102040849
3462,Modern Times (1936),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.16326530612245094
3466,Heart and Souls (1993),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7448979591836746
3468,"Hustler, The (1961)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4183673469387763
3469,Inherit the Wind (1960),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.40816326530612557
3471,Close Encounters of the Third Kind (1977),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5816326530612272
3476,Jacob's Ladder (1990),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7142857142857153
3477,Empire Records (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7653061224489797
3479,Ladyhawke (1985),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6632653061224509
3481,High Fidelity (2000),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3483,"Road to El Dorado, The (2000)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3489,Hook (1991),0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7244897959183696
3498,Midnight Express (1978),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.591836734693878
3499,Misery (1990),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.7142857142857153
3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.5306122448979593
3504,Network (1976),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428573
3505,No Way Out (1987),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.683673469387756
3507,"Odd Couple, The (1968)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48979591836734926
3508,"Outlaw Josey Wales, The (1976)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.571428571428573
3510,Frequency (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
3512,Return to Me (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3513,Rules of Engagement (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
3515,Me Myself I (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3519,Force 10 from Navarone (1978),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.591836734693878
3524,Arthur (1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6224489795918373
3526,Parenthood (1989),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.704081632653061
3527,Predator (1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.683673469387756
3529,"Postman Always Rings Twice, The (1981)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6224489795918373
3534,28 Days (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3535,American Psycho (2000),0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.8163265306122476
3536,Keeping the Faith (2000),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3543,Diner (1982),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6326530612244916
3549,Guys and Dolls (1955),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.35714285714285765
3550,The Hunger (1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6428571428571459
3551,Marathon Man (1976),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.571428571428573
3552,Caddyshack (1980),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6122448979591866
3555,U-571 (2000),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.8163265306122476
3556,"Virgin Suicides, The (1999)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8061224489795933
3564,"Flintstones in Viva Rock Vegas, The (2000)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3578,Gladiator (2000),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3591,Mr. Mom (1983),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571459
3593,Battlefield Earth (2000),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8163265306122476
3608,Pee-wee's Big Adventure (1985),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6632653061224509
3615,Dinosaur (2000),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3616,Loser (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3617,Road Trip (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3618,Small Time Crooks (2000),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3623,Mission: Impossible II (2000),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
3624,Shanghai Noon (2000),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8163265306122476
3633,On Her Majesty's Secret Service (1969),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5
3635,"Spy Who Loved Me, The (1977)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5816326530612272
3638,Moonraker (1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6020408163265323
3639,"Man with the Golden Gun, The (1974)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5510204081632679
3646,Big Momma's House (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3654,"Guns of Navarone, The (1961)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4183673469387763
3668,Romeo and Juliet (1968),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48979591836734926
3671,Blazing Saddles (1974),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5510204081632679
3675,White Christmas (1954),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3469387755102069
3676,Eraserhead (1977),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5816326530612272
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.45918367346938993
3683,Blood Simple (1984),0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6530612244897966
3685,Prizzi's Honor (1985),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6632653061224509
3686,Flatliners (1990),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.7142857142857153
3688,Porky's (1982),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6326530612244916
3693,"Toxic Avenger, The (1985)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6632653061224509
3697,Predator 2 (1990),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7142857142857153
3698,"Running Man, The (1987)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.683673469387756
3699,Starman (1984),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.6530612244897966
3701,Alien Nation (1988),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0.6938775510204103
3702,Mad Max (1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6020408163265323
3703,"Road Warrior, The (Mad Max 2) (1981)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6224489795918373
3704,Mad Max Beyond Thunderdome (1985),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6632653061224509
3705,Bird on a Wire (1990),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7142857142857153
3706,Angel Heart (1987),0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.683673469387756
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6734693877551052
3708,Firestarter (1984),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6530612244897966
3717,Gone in 60 Seconds (2000),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3727,Near Dark (1987),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.683673469387756
3730,"Conversation, The (1974)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5510204081632679
3735,Serpico (1973),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5408163265306136
3740,Big Trouble in Little China (1986),0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6734693877551052
3741,Badlands (1973),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5408163265306136
3742,Battleship Potemkin (1925),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.051020408163267916
3744,Shaft (2000),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
3745,Titan A.E. (2000),0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8163265306122476
3751,Chicken Run (2000),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3752,"Me, Myself & Irene (2000)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3753,"Patriot, The (2000)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8163265306122476
3754,"Adventures of Rocky and Bullwinkle, The (2000)",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3755,"Perfect Storm, The (2000)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
3763,F/X (1986),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6734693877551052
3783,Croupier (1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.795918367346939
3784,"Kid, The (2000)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3785,Scary Movie (2000),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8163265306122476
3791,Footloose (1984),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6530612244897966
3793,X-Men (2000),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8163265306122476
3798,What Lies Beneath (2000),0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.8163265306122476
3809,What About Bob? (1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7244897959183696
3811,Breaker Morant (1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6122448979591866
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5306122448979593
3814,Love and Death (1975),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5612244897959187
3821,Nutty Professor II: The Klumps (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3824,Autumn in New York (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3825,Coyote Ugly (2000),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3826,Hollow Man (2000),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.8163265306122476
3827,Space Cowboys (2000),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8163265306122476
3831,Saving Grace (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3836,Kelly's Heroes (1970),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5102040816326543
3844,Steel Magnolias (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.704081632653061
3852,"Tao of Steve, The (2000)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3861,"Replacements, The (2000)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3863,"Cell, The (2000)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.8163265306122476
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6938775510204103
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7244897959183696
3873,Cat Ballou (1965),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45918367346938993
3877,Supergirl (1984),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6530612244897966
3882,Bring It On (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3893,Nurse Betty (2000),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.8163265306122476
3897,Almost Famous (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3910,Dancer in the Dark (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8163265306122476
3911,Best in Show (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3916,Remember the Titans (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3917,Hellraiser (1987),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.683673469387756
3918,Hellbound: Hellraiser II (1988),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6938775510204103
3927,Fantastic Voyage (1966),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.46938775510204067
3948,Meet the Parents (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3949,Requiem for a Dream (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3959,"Time Machine, The (1960)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.40816326530612557
3967,Billy Elliot (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3968,Bedazzled (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3969,Pay It Forward (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7551020408163289
3977,Charlie's Angels (2000),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3978,"Legend of Bagger Vance, The (2000)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3979,Little Nicky (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3980,Men of Honor (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3981,Red Planet (2000),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8163265306122476
3983,You Can Count on Me (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3984,Diamonds Are Forever (1971),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5204081632653086
3985,"Eagle Has Landed, The (1976)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.571428571428573
3986,"6th Day, The (2000)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8163265306122476
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3991,102 Dalmatians (2000),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3994,Unbreakable (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8163265306122476
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
3998,Proof of Life (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
3999,Vertical Limit (2000),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
4002,"Planes, Trains & Automobiles (1987)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683673469387756
4005,"Living Daylights, The (1987)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.683673469387756
4006,Transformers: The Movie (1986),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6734693877551052
4007,Wall Street (1987),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.683673469387756
4008,Born on the Fourth of July (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.704081632653061
4011,Snatch (2000),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
4014,Chocolat (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
4015,"Dude, Where's My Car? (2000)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8163265306122476
4016,"Emperor's New Groove, The (2000)",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
4017,Pollock (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
4018,What Women Want (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
4019,Finding Forrester (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
4020,"Gift, The (2000)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
4022,Cast Away (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
4023,"Family Man, The (2000)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
4025,Miss Congeniality (2000),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
4027,"O Brother, Where Art Thou? (2000)",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
4029,State and Main (2000),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122476
4033,Thirteen Days (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.8163265306122476
4034,Traffic (2000),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
4037,House of Games (1987),0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.683673469387756
4039,Annie (1982),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6326530612244916
4040,Don't Tell Mom the Babysitter's Dead (1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7244897959183696
4041,"Officer and a Gentleman, An (1982)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6326530612244916
4047,Gettysburg (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7448979591836746
4054,Save the Last Dance (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8265306122448983
4069,"Wedding Planner, The (2001)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8265306122448983
4084,Beverly Hills Cop II (1987),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.683673469387756
4085,Beverly Hills Cop (1984),0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6530612244897966
4090,"Brave Little Toaster, The (1987)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683673469387756
4103,Empire of the Sun (1987),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.683673469387756
4105,"Evil Dead, The (1981)",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.6224489795918373
4121,Innerspace (1987),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.683673469387756
4128,"Lost Boys, The (1987)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.683673469387756
4133,Masters of the Universe (1987),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.683673469387756
4144,In the Mood For Love (Fa yeung nin wa) (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8163265306122476
4148,Hannibal (2001),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8265306122448983
4153,Down to Earth (2001),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8265306122448983
4161,"Mexican, The (2001)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8265306122448983
4214,Revenge of the Nerds (1984),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6530612244897966
4223,Enemy at the Gates (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8265306122448983
4226,Memento (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8163265306122476
4228,Heartbreakers (2001),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8265306122448983
4232,Spy Kids (2001),0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8265306122448983
4235,Amores Perros (Love's a Bitch) (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8163265306122476
4238,Along Came a Spider (2001),0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8265306122448983
